1,2,3
2.273273273273273176e+01,-1.350913831280747379e+00,-5.000000000000000000e+00
2.276276276276276178e+01,-1.394586347448144803e+00,-5.000000000000000000e+00
2.279279279279279180e+01,-1.437001316386222749e+00,-5.000000000000000000e+00
2.282282282282282182e+01,-1.478120491035723960e+00,-5.000000000000000000e+00
2.285285285285285184e+01,-1.517906792800370219e+00,-5.000000000000000000e+00
2.288288288288288186e+01,-1.556324344981927066e+00,-5.000000000000000000e+00
2.291291291291291188e+01,-1.593338505131477012e+00,-5.000000000000000000e+00
2.294294294294294190e+01,-1.628915896287724152e+00,-5.000000000000000000e+00
2.297297297297297192e+01,-1.663024437074168693e+00,-5.000000000000000000e+00
2.300300300300300194e+01,-1.695633370628002012e+00,-5.000000000000000000e+00
2.303303303303303196e+01,-1.726713292334647321e+00,-5.000000000000000000e+00
2.306306306306306197e+01,-1.756236176342925503e+00,-5.000000000000000000e+00
2.309309309309309199e+01,-1.784175400836945258e+00,-5.000000000000000000e+00
2.312312312312312201e+01,-1.810505772041924866e+00,-5.000000000000000000e+00
2.315315315315315203e+01,-1.835203546942297592e+00,-5.000000000000000000e+00
2.318318318318318205e+01,-1.858246454691620420e+00,-5.000000000000000000e+00
2.321321321321321207e+01,-1.879613716694972236e+00,-5.000000000000000000e+00
2.324324324324324209e+01,-1.899286065345740404e+00,-5.000000000000000000e+00
2.327327327327327211e+01,-1.917245761399893222e+00,-5.000000000000000000e+00
2.330330330330330213e+01,-1.933476609972077709e+00,-5.000000000000000000e+00
2.333333333333333215e+01,-1.947963975139112236e+00,-5.000000000000000000e+00
2.336336336336336217e+01,-1.960694793137709668e+00,-5.000000000000000000e+00
2.339339339339339219e+01,-1.971657584144530517e+00,-5.000000000000000000e+00
2.342342342342342221e+01,-1.980842462627938616e+00,-5.000000000000000000e+00
2.345345345345345223e+01,-1.988241146262132553e+00,-5.000000000000000000e+00
2.348348348348348225e+01,-1.993846963395606409e+00,-5.000000000000000000e+00
2.351351351351351227e+01,-1.997654859067212074e+00,-5.000000000000000000e+00
2.354354354354354228e+01,-1.999661399564393482e+00,-5.000000000000000000e+00
2.357357357357357230e+01,-1.999864775519486049e+00,-5.000000000000000000e+00
2.360360360360360232e+01,-1.998264803541286216e+00,-5.000000000000000000e+00
2.363363363363363234e+01,-1.994862926380421619e+00,-5.000000000000000000e+00
2.366366366366366236e+01,-1.989662211628372646e+00,-5.000000000000000000e+00
2.369369369369369238e+01,-1.982667348951317798e+00,-5.000000000000000000e+00
2.372372372372372240e+01,-1.973884645861298859e+00,-5.000000000000000000e+00
2.375375375375375242e+01,-1.963322022028514802e+00,-5.000000000000000000e+00
2.378378378378378244e+01,-1.950989002139881023e+00,-5.000000000000000000e+00
2.381381381381381246e+01,-1.936896707310284738e+00,-5.000000000000000000e+00
2.384384384384384248e+01,-1.921057845054287450e+00,-5.000000000000000000e+00
2.387387387387387250e+01,-1.903486697827315499e+00,-5.000000000000000000e+00
2.390390390390390252e+01,-1.884199110146670852e+00,-5.000000000000000000e+00
2.393393393393393254e+01,-1.863212474303976407e+00,-5.000000000000000000e+00
2.396396396396396256e+01,-1.840545714681938838e+00,-5.000000000000000000e+00
2.399399399399399258e+01,-1.816219270689571896e+00,-5.000000000000000000e+00
2.402402402402402259e+01,-1.790255078331266958e+00,-5.000000000000000000e+00
2.405405405405405261e+01,-1.762676550426331756e+00,-5.000000000000000000e+00
2.408408408408408263e+01,-1.733508555496832804e+00,-5.000000000000000000e+00
2.411411411411411265e+01,-1.702777395342781386e+00,-5.000000000000000000e+00
2.414414414414414267e+01,-1.670510781324879845e+00,-5.000000000000000000e+00
2.417417417417417269e+01,-1.636737809376221708e+00,-5.000000000000000000e+00
2.420420420420420271e+01,-1.601488933765470302e+00,-5.000000000000000000e+00
2.423423423423423273e+01,-1.564795939635182265e+00,-5.000000000000000000e+00
2.426426426426426275e+01,-1.526691914340033041e+00,-5.000000000000000000e+00
2.429429429429429277e+01,-1.487211217610794778e+00,-5.000000000000000000e+00
2.432432432432432279e+01,-1.446389450570964241e+00,-5.000000000000000000e+00
2.435435435435435281e+01,-1.404263423633988817e+00,-5.000000000000000000e+00
2.438438438438438283e+01,-1.360871123310028352e+00,-5.000000000000000000e+00
2.441441441441441285e+01,-1.316251677952193999e+00,-5.000000000000000000e+00
2.444444444444444287e+01,-1.270445322473143346e+00,-5.000000000000000000e+00
2.447447447447447288e+01,-1.223493362063855505e+00,-5.000000000000000000e+00
2.450450450450450290e+01,-1.175438134947296431e+00,-5.000000000000000000e+00
2.453453453453453292e+01,-1.126322974200564708e+00,-5.000000000000000000e+00
2.456456456456456294e+01,-1.076192168679942496e+00,-5.000000000000000000e+00
2.459459459459459296e+01,-1.025090923084085448e+00,-5.000000000000000000e+00
2.462462462462462298e+01,-9.730653171913677957e-01,-5.000000000000000000e+00
2.465465465465465300e+01,-9.201622643081354136e-01,-5.000000000000000000e+00
2.468468468468468302e+01,-8.664294689653396775e-01,-5.000000000000000000e+00
2.471471471471471304e+01,-8.119153839016943763e-01,-5.000000000000000000e+00
2.474474474474474306e+01,-7.566691663721492045e-01,-5.000000000000000000e+00
2.477477477477477308e+01,-7.007406338210752095e-01,-5.000000000000000000e+00
2.480480480480480310e+01,-6.441802189601349982e-01,-5.000000000000000000e+00
2.483483483483483312e+01,-5.870389242913448546e-01,-5.000000000000000000e+00
2.486486486486486314e+01,-5.293682761163366335e-01,-5.000000000000000000e+00
2.489489489489489316e+01,-4.712202780732920315e-01,-5.000000000000000000e+00
2.492492492492492318e+01,-4.126473642434446698e-01,-5.000000000000000000e+00
2.495495495495495319e+01,-3.537023518694376589e-01,-5.000000000000000000e+00
2.498498498498498321e+01,-2.944383937281705443e-01,-5.000000000000000000e+00
2.501501501501501323e+01,-2.349089302010836655e-01,-5.000000000000000000e+00
2.504504504504504325e+01,-1.751676410850991628e-01,-5.000000000000000000e+00
2.507507507507507327e+01,-1.152683971876727470e-01,-5.000000000000000000e+00
2.510510510510510329e+01,-5.526521174960475485e-02,-5.000000000000000000e+00
2.513513513513513331e+01,4.787808260586115354e-03,-5.000000000000000000e+00
2.516516516516516333e+01,6.483651093680649347e-02,-5.000000000000000000e+00
2.519519519519519335e+01,1.248267482660539024e-01,-5.000000000000000000e+00
2.522522522522522337e+01,1.847044249555716833e-01,-5.000000000000000000e+00
2.525525525525525339e+01,2.444155472124643347e-01,-5.000000000000000000e+00
2.528528528528528341e+01,3.039062714317868896e-01,-5.000000000000000000e+00
2.531531531531531343e+01,3.631229527492043085e-01,-5.000000000000000000e+00
2.534534534534534345e+01,4.220121934144400178e-01,-5.000000000000000000e+00
2.537537537537537347e+01,4.805208909418925978e-01,-5.000000000000000000e+00
2.540540540540540349e+01,5.385962859950021997e-01,-5.000000000000000000e+00
2.543543543543543350e+01,5.961860099611875352e-01,-5.000000000000000000e+00
2.546546546546546352e+01,6.532381321744532565e-01,-5.000000000000000000e+00
2.549549549549549354e+01,7.097012067430858995e-01,-5.000000000000000000e+00
2.552552552552552356e+01,7.655243189402112236e-01,5.000000000000000000e+00
2.555555555555555358e+01,8.206571311153825210e-01,5.000000000000000000e+00
2.558558558558558360e+01,8.750499280857987339e-01,5.000000000000000000e+00
2.561561561561561362e+01,9.286536619662211223e-01,5.000000000000000000e+00
2.564564564564564719e+01,9.814199963971713681e-01,5.000000000000000000e+00
2.567567567567567721e+01,1.033301350131490270e+00,5.000000000000000000e+00
2.570570570570570723e+01,1.084250939940048841e+00,5.000000000000000000e+00
2.573573573573573725e+01,1.134222822797794628e+00,5.000000000000000000e+00
2.576576576576576727e+01,1.183171937312188504e+00,5.000000000000000000e+00
2.579579579579579729e+01,1.231054144356637625e+00,5.000000000000000000e+00
2.582582582582582731e+01,1.277826266872286398e+00,5.000000000000000000e+00
2.585585585585585733e+01,1.323446128802280075e+00,5.000000000000000000e+00
2.588588588588588735e+01,1.367872593123388159e+00,5.000000000000000000e+00
2.591591591591591737e+01,1.411065598940695276e+00,5.000000000000000000e+00
2.594594594594594739e+01,1.452986197611909835e+00,5.000000000000000000e+00
2.597597597597597741e+01,1.493596587868715408e+00,5.000000000000000000e+00
2.600600600600600742e+01,1.532860149903494618e+00,5.000000000000000000e+00
2.603603603603603744e+01,1.570741478390689894e+00,5.000000000000000000e+00
2.606606606606606746e+01,1.607206414413020923e+00,5.000000000000000000e+00
2.609609609609609748e+01,1.642222076263775588e+00,5.000000000000000000e+00
2.612612612612612750e+01,1.675756889097391955e+00,5.000000000000000000e+00
2.615615615615615752e+01,1.707780613401600256e+00,5.000000000000000000e+00
2.618618618618618754e+01,1.738264372265448054e+00,5.000000000000000000e+00
2.621621621621621756e+01,1.767180677418618506e+00,5.000000000000000000e+00
2.624624624624624758e+01,1.794503454018564703e+00,5.000000000000000000e+00
2.627627627627627760e+01,1.820208064163106654e+00,5.000000000000000000e+00
2.630630630630630762e+01,1.844271329107287194e+00,5.000000000000000000e+00
2.633633633633633764e+01,1.866671550164456628e+00,5.000000000000000000e+00
2.636636636636636766e+01,1.887388528272736954e+00,5.000000000000000000e+00
2.639639639639639768e+01,1.906403582209220904e+00,5.000000000000000000e+00
2.642642642642642770e+01,1.923699565435484038e+00,5.000000000000000000e+00
2.645645645645645772e+01,1.939260881559216276e+00,5.000000000000000000e+00
2.648648648648648773e+01,1.953073498398034902e+00,5.000000000000000000e+00
2.651651651651651775e+01,1.965124960632792961e+00,5.000000000000000000e+00
2.654654654654654777e+01,1.975404401038976410e+00,5.000000000000000000e+00
2.657657657657657779e+01,1.983902550286058553e+00,5.000000000000000000e+00
2.660660660660660781e+01,1.990611745295981061e+00,5.000000000000000000e+00
2.663663663663663783e+01,1.995525936153218050e+00,5.000000000000000000e+00
2.666666666666666785e+01,1.998640691560195970e+00,5.000000000000000000e+00
2.669669669669669787e+01,1.999953202833151034e+00,5.000000000000000000e+00
2.672672672672672789e+01,1.999462286434815717e+00,5.000000000000000000e+00
2.675675675675675791e+01,1.997168385041656613e+00,5.000000000000000000e+00
2.678678678678678793e+01,1.993073567144697078e+00,5.000000000000000000e+00
2.681681681681681795e+01,1.987181525184287034e+00,5.000000000000000000e+00
2.684684684684684797e+01,1.979497572220501045e+00,5.000000000000000000e+00
2.687687687687687799e+01,1.970028637142164474e+00,5.000000000000000000e+00
2.690690690690690801e+01,1.958783258418834938e+00,5.000000000000000000e+00
2.693693693693693803e+01,1.945771576401363889e+00,5.000000000000000000e+00
2.696696696696696804e+01,1.931005324177989202e+00,5.000000000000000000e+00
2.699699699699699806e+01,1.914497816994199075e+00,5.000000000000000000e+00
2.702702702702702808e+01,1.896263940245910495e+00,5.000000000000000000e+00
2.705705705705705810e+01,1.876320136056787380e+00,5.000000000000000000e+00
2.708708708708708812e+01,1.854684388451802723e+00,5.000000000000000000e+00
2.711711711711711814e+01,1.831376207140416490e+00,5.000000000000000000e+00
2.714714714714714816e+01,1.806416609923987560e+00,5.000000000000000000e+00
2.717717717717717818e+01,1.779828103743288370e+00,5.000000000000000000e+00
2.720720720720720820e+01,1.751634664383210804e+00,5.000000000000000000e+00
2.723723723723723822e+01,1.721861714852962688e+00,5.000000000000000000e+00
2.726726726726726824e+01,1.690536102461252410e+00,5.000000000000000000e+00
2.729729729729729826e+01,1.657686074607132909e+00,5.000000000000000000e+00
2.732732732732732828e+01,1.623341253308334231e+00,5.000000000000000000e+00
2.735735735735735830e+01,1.587532608490057395e+00,5.000000000000000000e+00
2.738738738738738832e+01,1.550292430058308302e+00,5.000000000000000000e+00
2.741741741741741833e+01,1.511654298782963313e+00,5.000000000000000000e+00
2.744744744744744835e+01,1.471653056016815286e+00,5.000000000000000000e+00
2.747747747747747837e+01,1.430324772277908663e+00,5.000000000000000000e+00
2.750750750750750839e+01,1.387706714723492496e+00,5.000000000000000000e+00
2.753753753753753841e+01,1.343837313544924195e+00,5.000000000000000000e+00
2.756756756756756843e+01,1.298756127313822617e+00,5.000000000000000000e+00
2.759759759759759845e+01,1.252503807310721751e+00,5.000000000000000000e+00
2.762762762762762847e+01,1.205122060868391909e+00,5.000000000000000000e+00
2.765765765765765849e+01,1.156653613762879562e+00,5.000000000000000000e+00
2.768768768768768851e+01,1.107142171686183341e+00,5.000000000000000000e+00
2.771771771771771853e+01,1.056632380835304419e+00,5.000000000000000000e+00
2.774774774774774855e+01,1.005169787653210633e+00,5.000000000000000000e+00
2.777777777777777857e+01,9.528007977580184029e-01,5.000000000000000000e+00
2.780780780780780859e+01,8.995726340974249391e-01,5.000000000000000000e+00
2.783783783783783861e+01,8.455332943661268974e-01,5.000000000000000000e+00
2.786786786786786863e+01,7.907315077246227508e-01,5.000000000000000000e+00
2.789789789789789864e+01,7.352166908584254479e-01,5.000000000000000000e+00
2.792792792792792866e+01,6.790389034173115457e-01,5.000000000000000000e+00
2.795795795795795868e+01,6.222488028747856781e-01,5.000000000000000000e+00
2.798798798798798870e+01,5.648975988484673527e-01,5.000000000000000000e+00
2.801801801801801872e+01,5.070370069225892395e-01,5.000000000000000000e+00
2.804804804804804874e+01,4.487192020142488635e-01,5.000000000000000000e+00
2.807807807807807876e+01,3.899967713254624546e-01,5.000000000000000000e+00
2.810810810810810878e+01,3.309226669234481832e-01,5.000000000000000000e+00
2.813813813813813880e+01,2.715501579918971897e-01,5.000000000000000000e+00
2.816816816816816882e+01,2.119327827962895205e-01,5.000000000000000000e+00
2.819819819819819884e+01,1.521243004065700177e-01,5.000000000000000000e+00
2.822822822822822886e+01,9.217864222071675551e-02,5.000000000000000000e+00
2.825825825825825888e+01,3.214986333291540432e-02,5.000000000000000000e+00
2.828828828828828890e+01,-2.790790620980759112e-02,5.000000000000000000e+00
2.831831831831831892e+01,-8.794051021853947769e-02,5.000000000000000000e+00
2.834834834834834894e+01,-1.478938151970086157e-01,5.000000000000000000e+00
2.837837837837837895e+01,-2.077137591556493246e-01,5.000000000000000000e+00
2.840840840840840897e+01,-2.673464003611863982e-01,5.000000000000000000e+00
2.843843843843843899e+01,-3.267379659777805978e-01,5.000000000000000000e+00
2.846846846846846901e+01,-3.858349005558731060e-01,5.000000000000000000e+00
2.849849849849849903e+01,-4.445839143250054915e-01,5.000000000000000000e+00
2.852852852852852905e+01,-5.029320312470674237e-01,5.000000000000000000e+00
2.855855855855855907e+01,-5.608266367866407975e-01,5.000000000000000000e+00
2.858858858858858909e+01,-6.182155253553646146e-01,5.000000000000000000e+00
2.861861861861861911e+01,-6.750469473875374549e-01,5.000000000000000000e+00
2.864864864864864913e+01,-7.312696560045093275e-01,5.000000000000000000e+00
2.867867867867867915e+01,-7.868329532257818393e-01,-5.000000000000000000e+00
2.870870870870870917e+01,-8.416867356851487347e-01,-5.000000000000000000e+00
2.873873873873873919e+01,-8.957815398106514504e-01,-5.000000000000000000e+00
2.876876876876876921e+01,-9.490685864276098282e-01,-5.000000000000000000e+00
2.879879879879879923e+01,-1.001499824744508382e+00,-5.000000000000000000e+00
2.882882882882882924e+01,-1.053027975682073070e+00,-5.000000000000000000e+00
2.885885885885885926e+01,-1.103606574506469595e+00,-5.000000000000000000e+00
2.888888888888888928e+01,-1.153190012728176006e+00,-5.000000000000000000e+00
2.891891891891891930e+01,-1.201733579228752458e+00,-5.000000000000000000e+00
2.894894894894894932e+01,-1.249193500578417382e+00,-5.000000000000000000e+00
2.897897897897897934e+01,-1.295526980508079129e+00,-5.000000000000000000e+00
2.900900900900900936e+01,-1.340692238500226674e+00,-5.000000000000000000e+00
2.903903903903903938e+01,-1.384648547463881663e+00,-5.000000000000000000e+00
2.906906906906906940e+01,-1.427356270459639642e+00,-5.000000000000000000e+00
2.909909909909909942e+01,-1.468776896441682300e+00,-5.000000000000000000e+00
2.912912912912912944e+01,-1.508873074984533602e+00,-5.000000000000000000e+00
2.915915915915915946e+01,-1.547608649963242655e+00,-5.000000000000000000e+00
2.918918918918918948e+01,-1.584948692156625372e+00,-5.000000000000000000e+00
2.921921921921921950e+01,-1.620859530744163113e+00,-5.000000000000000000e+00
2.924924924924924952e+01,-1.655308783668157036e+00,-5.000000000000000000e+00
2.927927927927927954e+01,-1.688265386833762705e+00,-5.000000000000000000e+00
2.930930930930930955e+01,-1.719699622120567373e+00,-5.000000000000000000e+00
2.933933933933933957e+01,-1.749583144180459460e+00,-5.000000000000000000e+00
2.936936936936936959e+01,-1.777889005997617566e+00,-5.000000000000000000e+00
2.939939939939939961e+01,-1.804591683187576789e+00,-5.000000000000000000e+00
2.942942942942942963e+01,-1.829667097013458088e+00,-5.000000000000000000e+00
2.945945945945945965e+01,-1.853092636098605750e+00,-5.000000000000000000e+00
2.948948948948948967e+01,-1.874847176816056171e+00,-5.000000000000000000e+00
2.951951951951951969e+01,-1.894911102336450659e+00,-5.000000000000000000e+00
2.954954954954954971e+01,-1.913266320317214664e+00,-5.000000000000000000e+00
2.957957957957957973e+01,-1.929896279217055977e+00,-5.000000000000000000e+00
2.960960960960960975e+01,-1.944785983221067882e+00,-5.000000000000000000e+00
2.963963963963963977e+01,-1.957922005762978257e+00,-5.000000000000000000e+00
2.966966966966966979e+01,-1.969292501632355030e+00,-5.000000000000000000e+00
2.969969969969969981e+01,-1.978887217655844522e+00,-5.000000000000000000e+00
2.972972972972972983e+01,-1.986697501942817690e+00,-5.000000000000000000e+00
2.975975975975975985e+01,-1.992716311687080522e+00,-5.000000000000000000e+00
2.978978978978978986e+01,-1.996938219517619739e+00,-5.000000000000000000e+00
2.981981981981981988e+01,-1.999359418392652632e+00,-5.000000000000000000e+00
2.984984984984984990e+01,-1.999977725032568987e+00,-5.000000000000000000e+00
2.987987987987987992e+01,-1.998792581888670927e+00,-5.000000000000000000e+00
2.990990990990990994e+01,-1.995805057645934522e+00,-5.000000000000000000e+00
2.993993993993993996e+01,-1.991017846259338198e+00,-5.000000000000000000e+00
2.996996996996996998e+01,-1.984435264524630371e+00,-5.000000000000000000e+00
3.000000000000000000e+01,-1.976063248185723653e+00,-5.000000000000000000e+00
