t,Vin,Vout
3.436534365343653086e+00,-5.813681586219963116e-01,-5.000000000000000000e+00
3.436834368343683277e+00,-5.819422296447136489e-01,-5.000000000000000000e+00
3.437134371343713024e+00,-5.825162482915824391e-01,-5.000000000000000000e+00
3.437434374343743215e+00,-5.830902145109416734e-01,-5.000000000000000000e+00
3.437734377343772962e+00,-5.836641282511314532e-01,-5.000000000000000000e+00
3.438034380343803154e+00,-5.842379894605003177e-01,-5.000000000000000000e+00
3.438334383343833345e+00,-5.848117980873989152e-01,-5.000000000000000000e+00
3.438634386343863092e+00,-5.853855540801825574e-01,-5.000000000000000000e+00
3.438934389343893283e+00,-5.859592573872138832e-01,-5.000000000000000000e+00
3.439234392343923030e+00,-5.865329079568568638e-01,-5.000000000000000000e+00
3.439534395343953221e+00,-5.871065057374834639e-01,-5.000000000000000000e+00
3.439834398343982969e+00,-5.876800506774674249e-01,-5.000000000000000000e+00
3.440134401344013160e+00,-5.882535427251901483e-01,-5.000000000000000000e+00
3.440434404344043351e+00,-5.888269818290357005e-01,-5.000000000000000000e+00
3.440734407344073098e+00,-5.894003679373923665e-01,-5.000000000000000000e+00
3.441034410344103289e+00,-5.899737009986563141e-01,-5.000000000000000000e+00
3.441334413344133036e+00,-5.905469809612247101e-01,-5.000000000000000000e+00
3.441634416344163228e+00,-5.911202077735030480e-01,-5.000000000000000000e+00
3.441934419344192975e+00,-5.916933813838982648e-01,-5.000000000000000000e+00
3.442234422344223166e+00,-5.922665017408252908e-01,-5.000000000000000000e+00
3.442534425344253357e+00,-5.928395687927014990e-01,-5.000000000000000000e+00
3.442834428344283104e+00,-5.934125824879489253e-01,-5.000000000000000000e+00
3.443134431344313295e+00,-5.939855427749970440e-01,-5.000000000000000000e+00
3.443434434344343043e+00,-5.945584496022766618e-01,-5.000000000000000000e+00
3.443734437344373234e+00,-5.951313029182268011e-01,-5.000000000000000000e+00
3.444034440344402981e+00,-5.957041026712880383e-01,-5.000000000000000000e+00
3.444334443344433172e+00,-5.962768488099089437e-01,-5.000000000000000000e+00
3.444634446344463363e+00,-5.968495412825406410e-01,-5.000000000000000000e+00
3.444934449344493110e+00,-5.974221800376386948e-01,-5.000000000000000000e+00
3.445234452344523302e+00,-5.979947650236665524e-01,-5.000000000000000000e+00
3.445534455344553049e+00,-5.985672961890886601e-01,-5.000000000000000000e+00
3.445834458344583240e+00,-5.991397734823779020e-01,-5.000000000000000000e+00
3.446134461344612987e+00,-5.997121968520086055e-01,-5.000000000000000000e+00
3.446434464344643178e+00,-6.002845662464633136e-01,-5.000000000000000000e+00
3.446734467344673369e+00,-6.008568816142270119e-01,-5.000000000000000000e+00
3.447034470344703116e+00,-6.014291429037893488e-01,-5.000000000000000000e+00
3.447334473344733308e+00,-6.020013500636475223e-01,-5.000000000000000000e+00
3.447634476344763055e+00,-6.025735030423000627e-01,-5.000000000000000000e+00
3.447934479344793246e+00,-6.031456017882540488e-01,-5.000000000000000000e+00
3.448234482344822993e+00,-6.037176462500176699e-01,-5.000000000000000000e+00
3.448534485344853184e+00,-6.042896363761076639e-01,-5.000000000000000000e+00
3.448834488344883376e+00,-6.048615721150429891e-01,-5.000000000000000000e+00
3.449134491344913123e+00,-6.054334534153477110e-01,-5.000000000000000000e+00
3.449434494344943314e+00,-6.060052802255531113e-01,-5.000000000000000000e+00
3.449734497344973061e+00,-6.065770524941920261e-01,-5.000000000000000000e+00
3.450034500345003252e+00,-6.071487701698055073e-01,-5.000000000000000000e+00
3.450334503345032999e+00,-6.077204332009364940e-01,-5.000000000000000000e+00
3.450634506345063190e+00,-6.082920415361356969e-01,-5.000000000000000000e+00
3.450934509345092938e+00,-6.088635951239559363e-01,-5.000000000000000000e+00
3.451234512345123129e+00,-6.094350939129578038e-01,-5.000000000000000000e+00
3.451534515345153320e+00,-6.100065378517046666e-01,-5.000000000000000000e+00
3.451834518345183067e+00,-6.105779268887645550e-01,-5.000000000000000000e+00
3.452134521345213258e+00,-6.111492609727133818e-01,-5.000000000000000000e+00
3.452434524345243005e+00,-6.117205400521280589e-01,-5.000000000000000000e+00
3.452734527345273197e+00,-6.122917640755943802e-01,-5.000000000000000000e+00
3.453034530345302944e+00,-6.128629329916993607e-01,-5.000000000000000000e+00
3.453334533345333135e+00,-6.134340467490384530e-01,-5.000000000000000000e+00
3.453634536345363326e+00,-6.140051052962094413e-01,-5.000000000000000000e+00
